Account,date,Daily_PnL,Gross_PnL,Total_Trades,Winning_Trades,PnL_Trades,Avg_Trade_Size_USD,Total_Volume_USD,Max_Trade_Size,Total_Fees,Long_Trades,Short_Trades,Win_Rate,Long_Short_Ratio,Leverage_Proxy,Sentiment,classification,FG_Value,Cum_PnL,Running_Max,Drawdown,Seg_Leverage,Seg_Frequency,Seg_Consistency
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-11,66.84120757000005,71.39075800000003,39,7,20,484.43128205128204,18892.82,1500.55,4.54955043,16,23,0.35,0.6956521739130435,0.9897076403374735,Greed,Greed,69,86793.5572969,87010.68533148,-217.12803457998962,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,100.38356399999999,103.67729899999999,44,6,8,282.01,12408.44,1018.41,3.293735,10,34,0.75,0.29411764705882354,0.5761548892336489,Greed,Greed,62,86893.9408609,87010.68533148,-116.74447058000078,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,212.15626662,218.429393,67,8,15,540.2710447761193,36198.159999999996,3971.03,6.27312638,28,39,0.5333333333333333,0.717948717948718,1.1037899505660536,Greed,Greed,61,87106.09712752,87106.09712752,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,982.5607879999999,992.803005,79,25,27,484.3945569620253,38267.17,2326.96,10.242217,31,48,0.9259259259259259,0.6458333333333334,0.9896326098785082,Greed,Greed,63,88088.65791552,88088.65791552,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,348.963428,361.155853,72,27,35,792.0838888888889,57030.04,9999.92,12.192425,17,55,0.7714285714285715,0.3090909090909091,1.618251144521597,Greed,Greed,70,88437.62134352,88437.62134352,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,308.283689,319.22369499999996,88,23,30,467.3454545454546,41126.4,2275.03,10.940006,21,67,0.7666666666666667,0.31343283582089554,0.9548007822328487,Greed,Extreme Greed,75,88745.90503252001,88745.90503252001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,491.219135,498.16985999999997,50,25,25,558.7280000000001,27936.4,2495.96,6.950725,20,30,1.0,0.6666666666666666,1.1414980637273082,Greed,Extreme Greed,75,89237.12416752,89237.12416752,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,301.334164,307.105046,34,17,21,583.8729411764706,19851.68,1749.48,5.770882,18,16,0.8095238095238095,1.125,1.1928699328039933,Greed,Extreme Greed,77,89538.45833152,89538.45833152,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,535.62924275,541.742729,27,10,10,855.0277777777778,23085.75,2499.39,6.11348625,15,12,1.0,1.25,1.7468473976002572,Greed,Extreme Greed,77,90074.08757427,90074.08757427,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,2242.99044417,2262.94445,66,37,44,1131.5053030303031,74679.35,15000.0,19.95400583,47,19,0.8409090909090909,2.473684210526316,2.3116992749714926,Greed,Extreme Greed,76,92317.07801844,92317.07801844,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,286.50203600000003,287.821918,13,6,6,645.536153846154,8391.970000000001,1929.93,1.319882,9,4,1.0,2.25,1.3188497259513725,Greed,Extreme Greed,76,92603.58005444,92603.58005444,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,2851.80637911,2867.6138889999997,98,35,37,587.97,57621.06,2999.4,15.80750989,24,74,0.9459459459459459,0.32432432432432434,1.2012403468767368,Greed,Extreme Greed,84,95455.38643355,95455.38643355,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,417.41702359999994,420.491149,26,12,14,501.15999999999997,13030.16,2206.94,3.0741254,19,7,0.8571428571428571,2.7142857142857144,1.0238849129049872,Greed,Extreme Greed,75,95872.80345715,95872.80345715,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,548.4022689999999,553.5255989999999,40,18,20,583.839,23353.56,2999.78,5.12333,28,12,0.9,2.3333333333333335,1.192800589962357,Greed,Extreme Greed,75,96421.20572615,96421.20572615,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,410.717241,416.148576,36,20,21,607.7458333333333,21878.85,2999.89,5.431335,19,17,0.9523809523809523,1.1176470588235294,1.2416429675769591,Greed,Extreme Greed,75,96831.92296715,96831.92296715,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,533.01013548,535.938645,18,16,16,586.3983333333333,10555.17,2060.82,2.92850952,4,14,1.0,0.2857142857142857,1.1980293847326795,Greed,Greed,73,97364.93310263,97364.93310263,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,1283.70497119,1295.825632,83,34,42,600.4903614457832,49840.7,1999.63,12.12066081,67,16,0.8095238095238095,4.1875,1.2268198208739725,Greed,Greed,71,98648.63807382,98648.63807382,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,469.76954205,475.702642,43,27,35,577.776511627907,24844.39,2500.21,5.93309995,8,35,0.7714285714285715,0.22857142857142856,1.1804147443664437,Greed,Greed,72,99118.40761587,99118.40761587,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,41.0528868,41.935052,14,3,3,446.21642857142854,6247.03,979.04,0.8821652,13,1,1.0,10.0,0.9116335483770285,Greed,Greed,72,99159.46050267,99159.46050267,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,778.1109405100001,783.829317,44,19,20,634.8495454545455,27933.38,1997.1,5.71837649,4,40,0.95,0.1,1.2970166644494734,Greed,Greed,70,99937.57144318,99937.57144318,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,481.81029621,488.582241,57,23,23,426.12614035087717,24289.19,1499.69,6.77194479,11,46,1.0,0.2391304347826087,0.8705884869097619,Greed,Extreme Greed,76,100419.38173939,100419.38173939,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,521.98938465,526.448209,33,23,25,490.5812121212121,16189.18,1901.31,4.45882435,23,10,0.92,2.3,1.0022721319449883,Greed,Greed,68,100941.37112404,100941.37112404,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-792.45916487,-782.6517170000001,108,27,38,475.55675925925925,51360.13,1668.89,9.80744787,83,25,0.7105263157894737,3.32,0.9715767240712441,Greed,Greed,60,100148.91195917,100941.37112404,-792.4591648700007,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,2409.7236755100002,2440.916534,182,73,84,633.5157142857142,115299.86,7498.4,31.19285849,108,74,0.8690476190476191,1.4594594594594594,1.2942916073616595,Fear,Fear,44,102558.63563468,102558.63563468,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,870.77249225,874.3810560000001,34,16,18,389.9655882352941,13258.83,1432.65,3.60856375,14,20,0.8888888888888888,0.7,0.7967113942577944,Greed,Greed,72,103429.40812693001,103429.40812693001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,32.287337,32.72269,3,1,1,431.90000000000003,1295.7,750.14,0.435353,2,1,1.0,2.0,0.8823846553668769,Neutral,Neutral,54,103461.69546393,103461.69546393,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,916.00402303,922.6724320000001,63,15,16,414.6168253968254,26120.86,1911.45,6.66840897,39,24,0.9375,1.625,0.8470746112227051,Neutral,Neutral,49,104377.69948696,104377.69948696,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,124.80260899999999,126.11297599999999,17,14,15,288.2288235294118,4899.89,1136.46,1.310367,9,8,0.9333333333333333,1.125,0.5888601322454281,Fear,Fear,44,104502.50209596001,104502.50209596001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,76.35135379,78.902492,22,5,5,532.6045454545455,11717.3,1999.8,2.55113821,19,3,1.0,6.333333333333333,1.0881270624860875,Fear,Fear,44,104578.85344975001,104578.85344975001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,375.370601,378.027954,29,22,25,352.76931034482755,10230.31,2500.0,2.657353,9,20,0.88,0.45,0.720718282779883,Neutral,Neutral,46,104954.22405075,104954.22405075,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,3.6162330000000003,4.42722,6,2,2,521.32,3127.92,1475.86,0.8109869999999999,0,6,1.0,0.0,1.0650723976287573,Fear,Fear,43,104957.84028375,104957.84028375,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,312.61082691999997,314.918282,17,7,7,456.26176470588234,7756.45,1211.94,2.30745508,5,12,1.0,0.4166666666666667,0.9321564714218177,Neutral,Neutral,47,105270.45111067,105270.45111067,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,115.987655,117.09923500000001,5,4,5,661.658,3308.29,1061.11,1.11158,3,2,0.8,1.5,1.3517871412381037,Neutral,Neutral,46,105386.43876567,105386.43876567,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,530.33558049,534.854304,47,27,27,383.71595744680855,18034.65,1499.78,4.51872351,11,36,1.0,0.3055555555555556,0.7839432110916261,Neutral,Neutral,50,105916.77434616,105916.77434616,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-14.294495999999937,-10.630689999999959,47,32,35,315.5821276595745,14832.36,1499.9,3.663806,12,35,0.9142857142857143,0.34285714285714286,0.6447437530790446,Neutral,Neutral,48,105902.47985016,105916.77434616,-14.294496000002255,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,229.77485355000002,231.07204,21,5,5,367.2038095238095,7711.28,999.97,1.2971864499999999,11,10,1.0,1.1,0.7502083975829381,Neutral,Neutral,50,106132.25470371,106132.25470371,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,274.084451,278.922501,41,17,27,396.6439024390244,16262.4,2755.17,4.83805,31,10,0.6296296296296297,3.1,0.810355390500189,Neutral,Neutral,54,106406.33915471,106406.33915471,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,18.71055574,19.482565,13,5,7,392.2353846153846,5099.0599999999995,1499.88,0.77200926,9,4,0.7142857142857143,2.25,0.801348656347628,Neutral,Neutral,51,106425.04971045,106425.04971045,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,331.77284209000004,336.64107,54,20,20,415.7527777777778,22450.65,1905.68,4.86822791,38,16,1.0,2.375,0.8493953960112669,Neutral,Neutral,47,106756.82255254,106756.82255254,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,88.15654183999999,89.261197,22,6,8,303.90090909090907,6685.82,749.88,1.10465516,19,3,0.75,6.333333333333333,0.6208786731508737,Fear,Fear,44,106844.97909438,106844.97909438,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,166.36907,168.023469,13,11,11,378.7576923076923,4923.85,1036.64,1.654399,7,6,1.0,1.1666666666666667,0.773813326683206,Neutral,Neutral,49,107011.34816438,107011.34816438,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,164.436629,165.776644,15,11,12,301.59066666666666,4523.86,749.96,1.340015,6,9,0.9166666666666666,0.6666666666666666,0.6161587785796094,Greed,Greed,55,107175.78479338001,107175.78479338001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,29.745351,31.523152,18,2,5,343.53666666666663,6183.66,800.94,1.777801,6,12,0.4,0.5,0.7018557148010008,Neutral,Neutral,49,107205.53014438,107205.53014438,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,121.367527,122.057796,7,5,7,369.9928571428572,2589.9500000000003,749.96,0.690269,6,1,0.7142857142857143,6.0,0.755906505529535,Neutral,Neutral,50,107326.89767138001,107326.89767138001,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,434.06549494,437.185458,29,11,12,543.7444827586207,15768.59,1999.84,3.11996306,25,4,0.9166666666666666,6.25,1.1108862885543094,Neutral,Neutral,49,107760.96316632,107760.96316632,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3432.7797749,3455.584856,190,70,84,512.5179473684211,97378.41,5844.0,22.8050811,139,51,0.8333333333333334,2.7254901960784315,1.0470895400741453,Fear,Fear,25,111193.74294122,111193.74294122,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-205.33451899999997,-200.798196,28,3,15,603.3185714285713,16892.92,2204.2,4.536323,4,24,0.2,0.16666666666666666,1.232597938704414,Fear,Extreme Fear,21,110988.40842222,111193.74294122,-205.33451899999636,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-197.418165,-195.841458,18,1,5,330.11833333333334,5942.13,749.51,1.576707,7,11,0.2,0.6363636363636364,0.6744416573017391,Fear,Extreme Fear,10,110790.99025722001,111193.74294122,-402.75268399999186,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,924.095136,933.170538,71,26,30,514.1759154929578,36506.49,2504.41,9.075402,47,24,0.8666666666666667,1.9583333333333333,1.0504768186853484,Fear,Extreme Fear,16,111715.08539322,111715.08539322,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,105.073726,109.593094,27,12,18,617.1918518518519,16664.18,3022.65,4.519368,5,22,0.6666666666666666,0.22727272727272727,1.2609414667551304,Fear,Extreme Fear,20,111820.15911922,111820.15911922,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,344.32916231999997,349.12092600000005,21,8,8,1106.6938095238095,23240.57,3999.0,4.79176368,3,18,1.0,0.16666666666666666,2.2610086494867394,Fear,Fear,26,112164.48828154,112164.48828154,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,370.42148299999997,376.017126,33,12,16,591.2160606060606,19510.13,2476.51,5.595643,7,26,0.75,0.2692307692307692,1.2078721460644626,Fear,Fear,33,112534.90976454,112534.90976454,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,440.44349115000006,444.266681,32,7,7,502.8234375,16090.35,1499.89,3.82318985,31,1,1.0,10.0,1.0272833656143223,Fear,Extreme Fear,15,112975.35325569,112975.35325569,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,421.69654768,423.18325600000003,21,6,6,550.0914285714285,11551.92,2499.3,1.48670832,13,8,1.0,1.625,1.1238532892342508,Fear,Extreme Fear,20,113397.04980337,113397.04980337,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,100.41815466999999,102.92652,12,6,8,742.9966666666666,8915.96,2113.24,2.50836533,4,8,0.75,0.5,1.5179644770905414,Fear,Fear,25,113497.46795804,113497.46795804,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,776.02806892,781.670551,62,16,17,463.668064516129,28747.42,1499.19,5.64248208,43,19,0.9411764705882353,2.263157894736842,0.9472877640951408,Fear,Fear,34,114273.49602696,114273.49602696,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,116.532631,119.3611,31,7,7,449.9274193548387,13947.75,998.8,2.828469,26,5,1.0,5.2,0.9192152138632268,Fear,Fear,28,114390.02865796,114390.02865796,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,-0.8009230599999999,0.0,8,0,0,827.6537500000001,6621.2300000000005,2498.3,0.8009230599999999,8,0,,10.0,1.690921437732932,Fear,Fear,27,114389.2277349,114390.02865796,-0.8009230600000592,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,-3.46105317,0.0,16,0,0,734.3568750000001,11749.710000000001,1501.67,3.46105317,16,0,,10.0,1.500313123554461,Fear,Extreme Fear,20,114385.76668173,114390.02865796,-4.261976230001892,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,263.44006171,266.837111,32,4,6,504.60375,16147.32,1499.99,3.39704929,22,10,0.6666666666666666,2.2,1.0309205974544655,Fear,Extreme Fear,24,114649.20674344,114649.20674344,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,76.97739000000001,78.714444,7,3,3,738.5457142857142,5169.82,1784.16,1.737054,0,7,1.0,0.0,1.5088710478645144,Fear,Fear,34,114726.18413344,114726.18413344,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.6397817399999983,-1.2672399999999993,9,2,3,364.46555555555557,3280.19,932.47,0.37254174,8,1,0.6666666666666666,8.0,0.7446140625885302,Neutral,Neutral,45,114724.5443517,114726.18413344,-1.6397817399993073,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,193.143146,202.313183,36,30,31,837.4561111111111,30148.420000000002,5350.5,9.170037,3,33,0.967741935483871,0.09090909090909091,1.7109479555167,Neutral,Neutral,46,114917.6874977,114917.6874977,0.0,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-7.562837999999999,-6.342484000000001,7,2,5,569.8328571428572,3988.83,1932.58,1.220354,6,1,0.4,6.0,1.1641856199738894,Fear,Fear,30,114910.1246597,114917.6874977,-7.56283799999801,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.808111999999998,-31.277088,3,0,1,705.3433333333334,2116.03,749.83,0.5310239999999999,0,3,0.0,0.0,1.4410375876329184,Fear,Fear,32,114878.3165477,114917.6874977,-39.37094999999681,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-4.350828999999997,-2.8135689999999993,12,2,7,485.3908333333334,5824.6900000000005,1562.72,1.5372599999999998,1,11,0.2857142857142857,0.09090909090909091,0.9916680323896145,Fear,Fear,32,114873.9657187,114917.6874977,-43.721778999999515,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-152.118986,-147.78931200000002,20,14,17,769.2385,15384.77,2916.64,4.329674,9,11,0.8235294117647058,0.8181818181818182,1.5715773297463147,Neutral,Neutral,49,114721.8467327,114917.6874977,-195.84076500000083,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,38.30787,39.1247,6,2,2,494.46000000000004,2966.76,799.99,0.81683,2,4,1.0,0.5,1.0101966119303216,Fear,Fear,31,114760.1546027,114917.6874977,-157.53289499999664,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.945744,-1184.046158,11,0,11,340.78363636363633,3748.62,749.97,0.899586,0,11,0.0,0.0,0.6962311913114108,Fear,Fear,32,113575.2088587,114917.6874977,-1342.4786389999936,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,-0.251646,0.0,2,0,0,374.475,748.95,549.01,0.251646,0,2,,0.0,0.7650636578340153,Fear,Fear,30,113574.9572127,114917.6874977,-1342.7302849999978,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-219.39196700000002,-216.431703,25,10,14,545.196,13629.9,3600.76,2.960264,8,17,0.7142857142857143,0.47058823529411764,1.113851781818476,Neutral,Neutral,45,113355.5652457,114917.6874977,-1562.122252000001,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.752635,87.95347999999998,3,1,3,377.80999999999995,1133.4299999999998,749.93,0.200845,1,2,0.3333333333333333,0.5,0.7718771628714047,Neutral,Neutral,46,113443.31788070001,114917.6874977,-1474.3696169999894,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.20271179999999,69.285,3,1,1,749.9666666666667,2249.9,750.0,0.08228819999999999,3,0,1.0,10.0,1.5322043961641865,Neutral,Neutral,47,113512.5205925,114917.6874977,-1405.1669051999925,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,-0.01968259,0.0,3,0,0,250.07333333333335,750.22,523.81,0.01968259,3,0,,10.0,0.5109073212544095,Fear,Fear,32,113512.50090991,114917.6874977,-1405.1865877899982,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,795.7724479999999,798.187528,16,5,5,471.555,7544.88,999.94,2.41508,15,1,1.0,10.0,0.9634010098669312,Fear,Fear,34,114308.27335791,114917.6874977,-609.4141397899948,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-681.867092,-680.287463,19,6,18,247.43947368421055,4701.35,749.22,1.579629,6,13,0.3333333333333333,0.46153846153846156,0.5055262669854215,Fear,Fear,34,113626.40626591,114917.6874977,-1291.2812317899952,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,92.640775,93.006465,4,3,3,405.9275,1623.71,749.49,0.36569,3,1,1.0,3.0,0.8293220587900855,Fear,Fear,44,113719.04704091,114917.6874977,-1198.6404567900026,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,5.27012543,7.052034,14,2,2,635.2357142857143,8893.3,986.29,1.78190857,12,2,1.0,6.0,1.297805618955156,Fear,Fear,25,113724.31716634,114917.6874977,-1193.370331359998,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,-0.43421763,0.0,2,0,0,874.78,1749.56,1249.94,0.43421763,2,0,,10.0,1.7872017800922355,Fear,Fear,28,113723.88294871,114917.6874977,-1193.804548989996,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-136.96949199999997,-132.88134,25,10,11,586.6572,14666.43,1549.46,4.088152,4,21,0.9090909090909091,0.19047619047619047,1.1985582570977007,Fear,Fear,30,113586.91345671,114917.6874977,-1330.7740409899998,Low Leverage,Frequent,Mixed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1402.8651680000003,-1400.5515480000001,15,4,7,661.3813333333333,9920.72,1455.4,2.31362,6,9,0.5714285714285714,0.6666666666666666,1.3512219029391497,Fear,Fear,34,112184.04828871,114917.6874977,-2733.6392089900037,Low Leverage,Frequent,Mixed
